player_name,stat_type,line,description,start_time,team,odds_type,adjusted_odds,pick_type,flash_sale_line,is_promo
Tyrese Maxey,Fantasy Score,50.0,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,False,Standard,,False
Tyrese Maxey + Norman Powell,Points (Combo),49.5,MIA/PHI,2026-02-26T19:10:00.000-05:00,PHI/MIA,standard,False,Standard,,False
Joel Embiid,Pts+Rebs,49.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid + Norman Powell,Points (Combo),48.5,MIA/PHI,2026-02-26T19:10:00.000-05:00,PHI/MIA,standard,False,Standard,,False
Joel Embiid,Pts+Rebs+Asts,45.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Fantasy Score,45.0,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,False,Standard,,False
Tyrese Maxey,Pts+Rebs+Asts,44.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Pts+Rebs,44.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Asts,44.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Rebs,44.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Pts+Asts,44.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Pts+Rebs+Asts,43.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Rebs+Asts,42.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Pts+Rebs+Asts,40.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Joel Embiid,Points,39.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Rebs+Asts,39.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Joel Embiid,Pts+Asts,39.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Pts+Rebs,39.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Asts,39.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Rebs,39.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Pts+Rebs+Asts,38.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Joel Embiid,Pts+Rebs+Asts,37.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Tyrese Maxey,Pts+Rebs+Asts,37.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Bam Adebayo,Pts+Rebs+Asts,36.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Rebs+Asts,36.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Kelly Oubre + Norman Powell,Points (Combo),36.5,MIA/PHI,2026-02-26T19:10:00.000-05:00,PHI/MIA,standard,False,Standard,,False
Bam Adebayo,Fantasy Score,36.0,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,False,Standard,,False
Joel Embiid,Pts+Rebs,35.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
VJ Edgecombe + Norman Powell,Points (Combo),35.5,MIA/PHI,2026-02-26T19:10:00.000-05:00,PHI/MIA,standard,False,Standard,,False
Joel Embiid,Points,34.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Points,34.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Asts,34.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Bam Adebayo,Pts+Rebs+Asts,34.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Bam Adebayo,Pts+Rebs,34.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Pts+Asts,34.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Pts+Rebs,34.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Joel Embiid,Pts+Rebs+Asts,34.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Norman Powell,Pts+Rebs,34.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Rebs,34.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Rebs+Asts,34.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Norman Powell,Pts+Asts,34.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Kelly Oubre + Tyler Herro,Points (Combo),34.5,MIA/PHI,2026-02-26T19:10:00.000-05:00,PHI/MIA,standard,False,Standard,,False
Tyler Herro,Pts+Rebs,34.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe + Tyler Herro,Points (Combo),33.5,MIA/PHI,2026-02-26T19:10:00.000-05:00,PHI/MIA,standard,False,Standard,,False
Tyrese Maxey,Pts+Asts,33.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Joel Embiid,Pts+Asts,32.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Tyrese Maxey,Pts+Rebs,32.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Bam Adebayo,Pts+Rebs+Asts,32.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Kelly Oubre + Bam Adebayo,Points (Combo),32.5,MIA/PHI,2026-02-26T19:10:00.000-05:00,PHI/MIA,standard,False,Standard,,False
Norman Powell,Pts+Rebs+Asts,31.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Tyler Herro,Pts+Rebs+Asts,31.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Points,31.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Fantasy Score,31.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,False,Standard,,False
Bam Adebayo,Pts+Rebs+Asts,30.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Kelly Oubre + Andrew Wiggins,Points (Combo),30.5,MIA/PHI,2026-02-26T19:10:00.000-05:00,PHI/MIA,standard,False,Standard,,False
Joel Embiid,Pts+Asts,30.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Tyrese Maxey,Pts+Rebs,30.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Andrew Wiggins,Fantasy Score,30.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,False,Standard,,False
Tyler Herro,Fantasy Score,30.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,False,Standard,,False
VJ Edgecombe,Fantasy Score,30.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,False,Standard,,False
Joel Embiid,Points,29.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Points,29.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Points,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Andrew Wiggins,Pts+Rebs+Asts,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Pts+Rebs+Asts,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Tyler Herro,Pts+Rebs+Asts,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe,Pts+Rebs+Asts,29.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Andrew Wiggins,Pts+Rebs,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Bam Adebayo,Pts+Asts,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Bam Adebayo,Pts+Rebs,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Pts+Asts,29.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Joel Embiid,Pts+Rebs,29.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Kelly Oubre,Pts+Rebs,29.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Pts+Asts,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Pts+Rebs,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Pts+Asts,29.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Tyrese Maxey,Pts+Rebs,29.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
VJ Edgecombe,Pts+Rebs,29.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyler Herro,Pts+Asts,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Tyler Herro,Pts+Rebs,29.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Bam Adebayo,Pts+Rebs+Asts,28.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Kelly Oubre,Fantasy Score,28.0,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,False,Standard,,False
Joel Embiid,Points,27.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Tyrese Maxey,Points,27.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Bam Adebayo,Pts+Rebs,27.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Norman Powell,Pts+Rebs+Asts,27.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Andrew Wiggins,Pts+Rebs+Asts,27.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Kelly Oubre,Pts+Rebs+Asts,27.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe,Pts+Rebs+Asts,27.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Bam Adebayo,Pts+Rebs+Asts,27.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Tyler Herro,Pts+Rebs+Asts,27.0,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Jaime Jaquez,Pts+Rebs+Asts,26.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Andrew Wiggins,Pts+Rebs+Asts,25.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Kelly Oubre,Pts+Rebs+Asts,25.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Points,25.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Pts+Rebs+Asts,25.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Pelle Larsson,Pts+Rebs+Asts,25.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Tyrese Maxey,Points,25.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
VJ Edgecombe,Pts+Rebs+Asts,25.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Points,25.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Bam Adebayo,Pts+Rebs,25.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Jaime Jaquez,Fantasy Score,25.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,False,Standard,,False
Joel Embiid,Points,24.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Tyrese Maxey,Points,24.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Andrew Wiggins,Points,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Bam Adebayo,Points,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Points,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Tyler Herro,Points,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Pts+Rebs,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Jaime Jaquez,Pts+Rebs+Asts,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Andrew Wiggins,Pts+Asts,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Andrew Wiggins,Pts+Rebs,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Bam Adebayo,Pts+Asts,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Bam Adebayo,Pts+Rebs,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Bam Adebayo,Pts+Rebs+Asts,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Kelly Oubre,Pts+Asts,24.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Kelly Oubre,Pts+Rebs,24.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Pts+Rebs+Asts,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Tyrese Maxey,Pts+Rebs,24.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
VJ Edgecombe,Pts+Asts,24.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe,Pts+Rebs,24.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Joel Embiid,Pts+Asts,24.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Jaime Jaquez,Pts+Asts,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Jaime Jaquez,Pts+Rebs,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Quentin Grimes,Pts+Asts,24.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Quentin Grimes,Pts+Rebs,24.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyler Herro,Pts+Asts,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Kel'el Ware,Pts+Rebs+Asts,24.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe,Pts+Rebs+Asts,24.0,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Norman Powell,Pts+Asts,23.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Tyler Herro,Pts+Rebs,23.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Kelly Oubre,Pts+Rebs+Asts,23.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Pelle Larsson,Pts+Rebs+Asts,23.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Tyler Herro,Pts+Rebs+Asts,23.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Tyrese Maxey,Points,23.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Pelle Larsson,Fantasy Score,23.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,False,Standard,,False
Andrew Wiggins,Pts+Rebs+Asts,22.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Tyler Herro,Pts+Asts,22.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
VJ Edgecombe,Pts+Rebs+Asts,22.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Norman Powell,Pts+Rebs,22.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Quentin Grimes,Fantasy Score,22.0,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,False,Standard,,False
Kelly Oubre,Pts+Rebs+Asts,21.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Norman Powell,Points,21.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Andrew Wiggins,Pts+Rebs+Asts,21.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Bam Adebayo,Points,21.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Jaime Jaquez,Pts+Rebs+Asts,21.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,True,Standard,,False
Pelle Larsson,Pts+Rebs+Asts,21.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Quentin Grimes,Pts+Rebs+Asts,21.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyler Herro,Points,21.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe,Pts+Rebs+Asts,21.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Davion Mitchell,Fantasy Score,21.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,False,Standard,,False
Tyler Herro,Pts+Rebs,21.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Tyler Herro,Pts+Asts,21.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
VJ Edgecombe,Pts+Rebs,20.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Andrew Wiggins,Pts+Rebs,20.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Bam Adebayo,Pts+Asts,20.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Tyrese Maxey,FG Attempted,20.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Andrew Wiggins,Pts+Rebs+Asts,20.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Dominick Barlow,Fantasy Score,20.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,False,Standard,,False
Kelly Oubre,Pts+Rebs+Asts,20.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Jaime Jaquez,Pts+Rebs+Asts,20.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Kelly Oubre,Points,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Kelly Oubre,Pts+Rebs,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Quentin Grimes,Points,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe,Points,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Andrew Wiggins,Points,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Bam Adebayo,Points,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Jaime Jaquez,Points,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Points,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Pelle Larsson,Pts+Rebs+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Tyler Herro,Points,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,standard,,Standard,,False
Kelly Oubre,Pts+Rebs+Asts,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Quentin Grimes,Pts+Rebs+Asts,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Andrew Wiggins,Pts+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Andrew Wiggins,Pts+Rebs+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Davion Mitchell,Pts+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Dominick Barlow,Pts+Rebs,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Dominick Barlow,Pts+Rebs+Asts,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Kelly Oubre,Pts+Asts,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Norman Powell,Pts+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Norman Powell,Pts+Rebs,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Pelle Larsson,Pts+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Pelle Larsson,Pts+Rebs,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe,Pts+Asts,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe,Pts+Rebs+Asts,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,goblin,True,"Goblin (easier, lower payout)",,False
Jaime Jaquez,Pts+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Jaime Jaquez,Pts+Rebs,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Jaime Jaquez,Pts+Rebs+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Quentin Grimes,Pts+Asts,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Quentin Grimes,Pts+Rebs,19.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
Tyler Herro,Pts+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Tyler Herro,Pts+Rebs,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Bam Adebayo,Pts+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Kel'el Ware,Pts+Rebs+Asts,19.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe,Pts+Asts,18.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Joel Embiid,FG Attempted,18.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,standard,,Standard,,False
Andrew Wiggins,Points,18.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Davion Mitchell,Pts+Rebs+Asts,18.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,demon,True,"Demon (harder, higher payout)",,False
Jaime Jaquez,Pts+Rebs+Asts,18.5,PHI,2026-02-26T19:10:00.000-05:00,MIA,goblin,True,"Goblin (easier, lower payout)",,False
Kelly Oubre,Points,18.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
VJ Edgecombe,Points,18.5,MIA,2026-02-26T19:10:00.000-05:00,PHI,demon,True,"Demon (harder, higher payout)",,False
