player_name,stat_type,line,description,start_time,team,odds_type,adjusted_odds,pick_type,flash_sale_line,is_promo
Victor Wembanyama,Fantasy Score,52.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
Victor Wembanyama,Pts+Rebs+Asts,49.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Pts+Rebs,44.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Pts+Rebs+Asts,44.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram + Victor Wembanyama,Points (Combo),44.5,SAS/TOR,2026-02-25T19:40:00.000-05:00,TOR/SAS,standard,False,Standard,,False
Victor Wembanyama,Pts+Rebs+Asts,42.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett + Victor Wembanyama,Points (Combo),40.0,SAS/TOR,2026-02-25T19:40:00.000-05:00,TOR/SAS,standard,False,Standard,,False
Victor Wembanyama,Pts+Rebs,39.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Pts+Rebs,39.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley + Victor Wembanyama,Points (Combo),39.5,SAS/TOR,2026-02-25T19:40:00.000-05:00,TOR/SAS,standard,False,Standard,,False
Scottie Barnes,Fantasy Score,39.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,False,Standard,,False
Victor Wembanyama,Pts+Rebs+Asts,38.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Brandon Ingram,Pts+Rebs+Asts,38.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram + De'Aaron Fox,Points (Combo),38.0,SAS/TOR,2026-02-25T19:40:00.000-05:00,TOR/SAS,standard,False,Standard,,False
Scottie Barnes,Pts+Rebs+Asts,37.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram + Stephon Castle,Points (Combo),37.0,SAS/TOR,2026-02-25T19:40:00.000-05:00,TOR/SAS,standard,False,Standard,,False
Brandon Ingram,Pts+Rebs+Asts,36.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Fantasy Score,36.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,False,Standard,,False
Scottie Barnes,Pts+Rebs+Asts,35.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Pts+Rebs+Asts,35.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Victor Wembanyama,Points,34.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Pts+Rebs,34.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
De'Aaron Fox,Pts+Rebs+Asts,34.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Pts+Rebs+Asts,34.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Pts+Asts,34.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Pts+Rebs+Asts,34.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Brandon Ingram,Pts+Rebs+Asts,34.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Pts+Asts,34.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Pts+Rebs,34.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Pts+Rebs,34.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Pts+Rebs,34.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Fantasy Score,34.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
Scottie Barnes,Pts+Rebs+Asts,33.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett + De'Aaron Fox,Points (Combo),33.5,SAS/TOR,2026-02-25T19:40:00.000-05:00,TOR/SAS,standard,False,Standard,,False
Victor Wembanyama,Pts+Rebs,33.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Immanuel Quickley + De'Aaron Fox,Points (Combo),33.0,SAS/TOR,2026-02-25T19:40:00.000-05:00,TOR/SAS,standard,False,Standard,,False
RJ Barrett + Stephon Castle,Points (Combo),32.5,SAS/TOR,2026-02-25T19:40:00.000-05:00,TOR/SAS,standard,False,Standard,,False
De'Aaron Fox,Fantasy Score,32.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
RJ Barrett,Pts+Rebs+Asts,31.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Pts+Rebs+Asts,31.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Fantasy Score,31.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,False,Standard,,False
RJ Barrett,Fantasy Score,31.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,False,Standard,,False
De'Aaron Fox,Pts+Rebs+Asts,30.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Pts+Rebs+Asts,30.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Pts+Rebs+Asts,30.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Pts+Asts,30.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Pts+Rebs+Asts,30.0,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Scottie Barnes,Pts+Rebs+Asts,30.0,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Victor Wembanyama,Points,29.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Pts+Asts,29.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Pts+Rebs,29.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Pts+Rebs+Asts,29.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Pts+Asts,29.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Pts+Rebs,29.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Pts+Rebs+Asts,29.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Pts+Asts,29.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Pts+Rebs,29.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Brandon Ingram,Points,29.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Pts+Rebs+Asts,29.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Pts+Asts,29.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Pts+Asts,29.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Pts+Rebs,29.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Pts+Asts,29.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Pts+Rebs,29.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Pts+Asts,29.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Pts+Rebs,29.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Pts+Rebs+Asts,28.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Pts+Asts,28.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Pts+Rebs+Asts,27.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,Pts+Rebs+Asts,26.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Brandon Ingram,Pts+Rebs,26.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Brandon Ingram,Points,26.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Pts+Asts,25.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
De'Aaron Fox,Pts+Rebs+Asts,25.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Immanuel Quickley,Pts+Rebs+Asts,25.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
RJ Barrett,Pts+Rebs+Asts,25.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Stephon Castle,Pts+Rebs+Asts,25.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
De'Aaron Fox,Points,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Points,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Pts+Asts,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Pts+Rebs,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Pts+Rebs+Asts,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Devin Vassell,Pts+Rebs,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Pts+Rebs+Asts,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,Pts+Rebs+Asts,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Pts+Asts,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Pts+Rebs,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Pts+Rebs+Asts,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Victor Wembanyama,Pts+Asts,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,Points,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Points,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Pts+Asts,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Immanuel Quickley,Points,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Points,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Points,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Pts+Rebs,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Keldon Johnson,Pts+Rebs+Asts,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Pts+Asts,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Pts+Rebs+Asts,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Brandon Ingram,Pts+Rebs,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Brandon Ingram,Pts+Rebs+Asts,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Immanuel Quickley,Pts+Asts,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Pts+Rebs,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Pts+Asts,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Pts+Asts,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Pts+Rebs+Asts,24.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,Pts+Rebs,24.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Pts+Rebs+Asts,23.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
De'Aaron Fox,Pts+Rebs+Asts,23.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Devin Vassell,Fantasy Score,23.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
Jakob Poeltl,Fantasy Score,23.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,False,Standard,,False
Brandon Ingram,Pts+Asts,23.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,Pts+Rebs,23.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Points,23.0,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
De'Aaron Fox,Pts+Asts,22.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Stephon Castle,Pts+Asts,22.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Devin Vassell,Pts+Rebs+Asts,22.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,Pts+Rebs+Asts,22.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Pts+Asts,22.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Pts+Rebs+Asts,22.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,Pts+Rebs+Asts,22.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Immanuel Quickley,Pts+Asts,21.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
RJ Barrett,Pts+Rebs,21.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Scottie Barnes,Pts+Asts,21.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
RJ Barrett,Points,21.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Points,21.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Dylan Harper,Fantasy Score,21.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
Victor Wembanyama,Pts+Asts,21.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Brandon Ingram,Points,21.0,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Immanuel Quickley,Pts+Rebs,20.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
RJ Barrett,Pts+Asts,20.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Dylan Harper,Pts+Rebs+Asts,20.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Points,20.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,Pts+Rebs+Asts,20.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Rebs+Asts,20.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Pts+Asts,20.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Scottie Barnes,Pts+Asts,20.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,Pts+Asts,20.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,Fantasy Score,20.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
Victor Wembanyama,Pts+Asts,20.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,Pts+Rebs,20.0,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Scottie Barnes + Victor Wembanyama,Rebounds (Combo),20.0,SAS/TOR,2026-02-25T19:40:00.000-05:00,TOR/SAS,standard,False,Standard,,False
De'Aaron Fox,Points,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Pts+Rebs,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Devin Vassell,Points,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Points,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Points,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
De'Aaron Fox,Pts+Asts,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Devin Vassell,Pts+Asts,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Pts+Rebs,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Pts+Rebs+Asts,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,Pts+Asts,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,Pts+Rebs,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,Pts+Rebs+Asts,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Pts+Rebs,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Pts+Rebs+Asts,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Pts+Asts,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Harrison Barnes,Pts+Rebs+Asts,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Points,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Immanuel Quickley,Points,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Points,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Points,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Pts+Asts,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Collin Murray-Boyles,Pts+Rebs,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Immanuel Quickley,Pts+Asts,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Immanuel Quickley,Pts+Rebs+Asts,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
RJ Barrett,Pts+Rebs,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Scottie Barnes,Pts+Asts,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Scottie Barnes,Pts+Rebs,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Jamal Shead,Pts+Asts,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,Pts+Asts,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,Pts+Rebs,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Julian Champagnie,Fantasy Score,19.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,False,Standard,,False
Jamal Shead,Pts+Rebs+Asts,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
RJ Barrett,Pts+Rebs+Asts,19.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Devin Vassell,Pts+Rebs+Asts,18.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Scottie Barnes,Points,18.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
Victor Wembanyama,Rebs+Asts,18.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Pts+Rebs,18.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Immanuel Quickley,Pts+Rebs,18.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Stephon Castle,Pts+Rebs,18.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Keldon Johnson,Pts+Rebs,18.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
De'Aaron Fox,Points,17.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Points,17.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Stephon Castle,Points,17.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,Points,17.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Jakob Poeltl,Pts+Rebs+Asts,17.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Keldon Johnson,Pts+Rebs+Asts,17.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Brandon Ingram,Points,17.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,goblin,True,"Goblin (easier, lower payout)",,False
Victor Wembanyama,Points,17.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Devin Vassell,Pts+Rebs,17.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Dylan Harper,Pts+Asts,17.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Devin Vassell,Pts+Rebs,16.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Dylan Harper,Pts+Rebs+Asts,16.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,standard,,Standard,,False
Immanuel Quickley,Points,16.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
RJ Barrett,Points,16.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Scottie Barnes,Points,16.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,standard,,Standard,,False
Devin Vassell,Pts+Rebs+Asts,16.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,goblin,True,"Goblin (easier, lower payout)",,False
Julian Champagnie,Pts+Rebs+Asts,16.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Keldon Johnson,Points,16.5,TOR,2026-02-25T19:40:00.000-05:00,SAS,demon,True,"Demon (harder, higher payout)",,False
Scottie Barnes,Rebs+Asts,16.5,SAS,2026-02-25T19:40:00.000-05:00,TOR,demon,True,"Demon (harder, higher payout)",,False
